Topic,Count,Name,Representation,Representative_Docs
1726,11,1726_lesbian_zx6wib9vdr_wv37u8uoyb_epv50l0ujm,"['lesbian', 'zx6wib9vdr', 'wv37u8uoyb', 'epv50l0ujm', 'assertive', 'ferrari', 'jen', '1980s', 'knots', 'aro']","['“Carol Danvers is a lesbian”\n\nSome random mf no one asked to speak: “stop saying she’s a lesbian she could easily be ace/aro”', '""I tried to suppress my feelings for a while. Back in the 1980s, nobody really spoke about gender or sexuality.....… https://t.co/zX6wIb9VDR', '“I twisted myself in knots trying to be less assertive, less of a lesbian and ultimately less of myself. It is a ha… https://t.co/EPV50l0ujM']"
1727,11,1727_rose_mcg0w0n_rawer_kivsfdxprw_aristocrat,"['rose_mcg0w0n', 'rawer', 'kivsfdxprw', 'aristocrat', 'jordan1', 'blessing', 'darkskinned', 'miracles', 'ora', 'proud']","['@Rose_McG0W0n I wanna be a black aristocrat, 😭', ""I love being black its kinda dangerous but It's dope 🏆✊🏾 Happy Juneteenth !! #juneteenth #jordan1 #black #blm… https://t.co/kiVSfDxPrw"", 'I’m extremely proud of being black. It’s even rawer to me that I’m darkskinned &amp; black. Anything else is purely the ghetto for me 🤣']"
1728,11,1728_insecure_picture_freerio_earthday,"['insecure', 'picture', 'freerio', 'earthday', 'kant', 'bitch', 'rio', 'even', 'pic', 'cant']","['my bitch can’t even like a nigga picture i’m insecure 🥴', 'My bitch can’t even like a nigga picture I’m insecure', 'My bitch can’t even like a nigga picture I’m insecure']"
1729,11,1729_sgvnsports_latsondheimer_hs_altos,"['sgvnsports', 'latsondheimer', 'hs', 'altos', 'glendora', 'maryvale', 'shbaseball03', 'asufootball', 'preakness', 'darrenwoodson28']","['The pride of Baldwin Park HS @SGVNSports @latsondheimer', 'The pride of Glendora HS. @SGVNSports @latsondheimer', 'The pride of Los Altos HS. @SGVNSports @latsondheimer']"
1730,11,1730_shorts_adidas_sweats_8sqi5kkvgp,"['shorts', 'adidas', 'sweats', '8sqi5kkvgp', 'xchlx0yuhu', 'shapeless', 'yp6gseoehz', 'epxuotwp9g', 'elsierosehewitt', 'e40bmdtulx']","['Who styled this? I have an issue with these runs. And the black shorts are showing underneath. If we gonna do it th… https://t.co/Yp6gseOEhZ', '@aaa9ad Wdym I can’t wait to wear the same black sweater and adidas sweats  instead of a Uniqlo shirt and adidas sweats', 'Gotta say Zverev in the Adidas  “wifebeater” tank  with the gold chains and the shapeless black shorts  takes the c… https://t.co/XChLX0yUHU']"
1731,11,1731_ts_crossdresser_ladyboy_cd,"['ts', 'crossdresser', 'ladyboy', 'cd', '给自己加油', '变装', '人妖', 'tscd', 'femboy', 'cdts']","['#CD #legs #sexy #slut #whore #ass #heels #crossdresser #TS #Trans #ladyboy  #shorthair #asian #asiangirls #taiwan… https://t.co/XxhvjZjOi3', '给自己加油 #ts #cd #cds #cdts #tscd #sissy #femboy #trans #tranny #ladyboy #shemale #crossdress #transexual #人妖 #伪娘 #变装… https://t.co/axFYXCeBoO', '给自己加油 #ts #cd #cds #cdts #tscd #sissy #femboy #trans #tranny #ladyboy #shemale #crossdress #transexual #人妖 #伪娘 #变装… https://t.co/0sSpJPrN96']"
1732,11,1732_emoji_apple_artsakh_emojis,"['emoji', 'apple', 'artsakh', 'emojis', '20biteen', 'nowxkgofyh', 'uo5yaikmon', 'xe2mm2yozs', 'cmyf1ebn6v', 'halfandhalfhair']","['Apple: Emoji Flag for Artsakh. People of Artsakh need equal representation like everyone else - Sign the Petition!… https://t.co/Uo5yAiKMON', '@Apple can we get a black version of this emoji “🤝” too please', 'Apple needs a black cat emoji. 🐈']"
1733,11,1733_calif_0hlicxnrdl_qgk7b1pjmc_nz5wr8rqzw,"['calif', '0hlicxnrdl', 'qgk7b1pjmc', 'nz5wr8rqzw', 'nt1sk9tww3', 'hl0dwth0fh', 'h58wennbve', 'ygjrvmrwqw', 'thw7r1yypr', 'unity']","[""I'm at unity la in Los Angeles, Calif https://t.co/HL0DwTh0FH"", ""I'm at unity la in Los Angeles, Calif https://t.co/YGjrvmrWqW"", ""I'm at unity la in Los Angeles, Calif https://t.co/THw7R1yypr""]"
1734,11,1734_beaner_3ociocks_sp1_wouldny,"['beaner', '3ociocks', 'sp1', 'wouldny', 'krazkayc', 'gabeys', 'tdrkism', 'serg', 'deaddd', 'honorary']","['got called a beaner again btw', 'Just call me a truly beaner 🔥', 'Okay beaner']"
1735,11,1735_figures_six_figure_gcxqrvt7d9,"['figures', 'six', 'figure', 'gcxqrvt7d9', 'crunk', 'laced', '2022', 'platinum', 'nig', 'silver']","['My last nigga was a bitch nigga I need a nigga wit bout six figures', 'Need a nigga with about six figures', 'I need a nigga with like six figures']"
1736,11,1736_larson_brie_aoxcsgecrz_ki6xj7p86g,"['larson', 'brie', 'aoxcsgecrz', 'ki6xj7p86g', 'rtzaaq8vr7', 'ba80btqe0j', '7gmdqnvfpt', 'yacyyofkpw', 'slut4chomsky', 'poetry']","['Not to be gay as hell but...Brie Larson in suits. That’s it. That’s the tweet. https://t.co/RTZaaq8vr7', 'Brie Larson is gay trending in twitter searches and I’m not even shocked at this pointing', 'Brie Larson is the only yt gay allowed fine']"
1737,11,1737_6gjtpivatk_problackpower_nzclngms6y_djwavyy,"['6gjtpivatk', 'problackpower', 'nzclngms6y', 'djwavyy', 'dayski_dayski', 'thebachelor', 'prefers', 'womens', 'silk', 'bashing']","['@djwavyy He even called black women “bitches” like you got issues man.', ""This is never covered by the MSM but he had a relationship with a beautiful black model. But he wouldn't marry her… https://t.co/6GJTPiVATK"", ""@problackpower @dayski_dayski Like I said before, as long as he still has love for black women in real life, that's… https://t.co/nzcLnGMS6Y""]"
1738,11,1738_bitched_swea_sonny_wrestle,"['bitched', 'swea', 'sonny', 'wrestle', 'marty', 'cartel', 'menace', 'internet', 'pat', 'chop']","['On IG niggas say he got shot now Issa new story lol internet weird I swea', 'This nigga Marty just told a cartel leader “ I pray you lose the war and they chop your head off” LMFAOOOO', 'That nigga Sonny from You Got Served is still public enemy #1, in my eyes. 16 yrs later and somebody still owe him a fade fr.']"
1739,11,1739_ymca_anthems_anthem_song,"['ymca', 'anthems', 'anthem', 'song', 'nintendheux', 'f6yyaodscu', 'enab', 'departure', 'qi01slppc8', 'marystarsea']","['@FilmmakerJulie Yes. But they don’t get the whole YMCA song and they dance to it not realizing it’s a gay anthem.', '@Enagudo I kind of love that the gay cruising anthem “YMCA” is the official song of Republican rallies. I mean, it tracks.', 'Trump’s departure song is gay anthem ‘YMCA’ by the Village People. https://t.co/Qi01slpPc8']"
1740,11,1740_chefs_chef_6iuoqf14kz_djeizzz8lm,"['chefs', 'chef', '6iuoqf14kz', 'djeizzz8lm', 'wvvr0e1rwo', 'n5xhzoekek', 'eyssawlwnb', 'bookofelie', '4shure', 'contac']","['It’s the experience you’re paying for, and the chef is different every week so showcase black chefs. The DJ is lit… https://t.co/DJEIZZz8lM', 'I can’t wait to have black female chefs running my restaurants.', 'Too many damn black chefs. Y’all finna make me broke asf']"
1741,11,1741_goodboy_cummyhole_ihost_youngbtm,"['goodboy', 'cummyhole', 'ihost', 'youngbtm', 'humanpetplay', 'bnsakwjlpi', 'atx0qm1vks', 'copgay', '11indick', 'feelgoodvibes']","['#puphood #pethood #petplay #pupplay #puppyplay #humanpupplay #humanpetplay #bdsmpetplay #rhynestone #custom #lgbt… https://t.co/bnsAKWjlpI', '#breed #twink #youngbtm #hotlatintop #daddy #goodboy #cummyhole #ihost #LA https://t.co/COgvxV7aog', '#breedme #twink #youngbtm #hunglatintop #daddy #goodboy #cummyhole #ihost #LA https://t.co/OCsjkZIfLr']"
1742,11,1742_stealth_gameplay_game_games,"['stealth', 'gameplay', 'game', 'games', 'ksril7obzl', 'by6rusrtic', 'aragami', 'mistertodd', 'kspkezzjcf', 'spyrouniverse']","['The Hyrule Warriors games are a great start, but give me a stealth game where you play as a Shiekah, a Goron racing… https://t.co/KSPkEzZJcf', '@mistertodd @FilmCritHULK I’m usually very bad at stealth and typically don’t enjoy stealth, but I’m really loving it in this game', 'I miss stealth based games :(']"
1743,11,1743_elysian_horny_park_dtla,"['elysian', 'horny', 'park', 'dtla', 'eastla', 'jacking', 'losanageles', 'jackingoff', 'sucked', 'carplay']","['RT if you’re trying to get sucked on at Elysian park RN #horny #gay #LA #dtla', 'At Elysian park looking to suck #Horny #gay', 'What’s up, at Elysian park RN #horny #gay #public #LA #dtla #losangeles']"
1744,11,1744_runtz_ivanka_magnolia_obama,"['runtz', 'ivanka', 'magnolia', 'obama', 'cans', 'beans', 'walkin', 'rclcbmnup1', 'doughter', 'vnessaaaa_xo']","['@TomiLahren good afternoon you can bought, a can of black beans, to our president Donald Trump,of a Ivanka Trump her dougther.', 'nigga walkin round Magnolia talkin bout he got Obama Runtz. I ain’t never heard no Obama Runtz a day in my life. I… https://t.co/kLyEpZXEWO', 'nigga walkin round magnolia talm bout he got obama runtz. I ain’t never heard of no obama runtz a day in my life. I… https://t.co/RclcbmnUP1']"
1745,11,1745_visual_2020_representation_isyubvbkv8,"['visual', '2020', 'representation', 'isyubvbkv8', 'vtgfhck5wj', 'cibbukwynv', 'critters2', 'fracvisathome', 'fiancé', '90']","['Visual representation of 2020:', 'Visual representation of 2020', 'Visual representation of 2020']"
1746,11,1746_salmon_shrimp_lobster_imansters,"['salmon', 'shrimp', 'lobster', 'imansters', 'eddyelfenbein', 'gethat', 'gvmdvzpajz', 'freshwater', 'ckanhqe1gz', 'shrimps']","['Three mountain lakes and some freshwater fairy shrimp. With less than two months left of living in the Six Rivers N… https://t.co/GVmdVZPAjz', 'We get it lol you niggas can cook salmon.', ""I know  I know. F that. You love the Miso Salmon. Well let's open up a spot. We can gethat on a black owned menu.… https://t.co/cKANHQE1gz""]"
1747,11,1747_electoral_college_owners_slave,"['electoral', 'college', 'owners', 'slave', 'compromise', 'intended', 'created', '0q3ytdoqxd', '1787to', 'noamchomsky726']","['@whatconstituti1 @JohnFugelsang The electoral college was intended to protect slave states and slave owners by givi… https://t.co/0q3YtDOqXd', 'The electoral college was literally created to empower slave owners', '@TeriDuchac @WalshFreedom The electoral college was a compromise intended to protect slave states and slave owners… https://t.co/yjv4choVhW']"
1748,11,1748_bridge_gate_golden_majesticridersmc,"['bridge', 'gate', 'golden', 'majesticridersmc', 'goldengatebridge', 'zrsrjbiopt', 'utnqvfw7pi', 'ucscportercollege', '4qm52m0iwt', '2jg8cqf0aj']","['#blacklivesmatter march at the #goldengatebridge! @ Golden Gate Bridge https://t.co/LmcYckXHJZ', 'Lads, we shut down the Golden Gate Bridge today. #blacklivesmatter @ Golden Gate Bridge https://t.co/Sq8WpRn22C', 'March today 12-2 at Golden Gate Bridge. #blacklivesmatter @ Golden Gate Bridge https://t.co/2jg8cqf0Aj']"
1749,11,1749_g46esskuyj_georgefloyd_aaecmhkedk_wykwawvt9q,"['g46esskuyj', 'georgefloyd', 'aaecmhkedk', 'wykwawvt9q', 'whcx4brxai', 'vy7uollikt', 'qyytps7bee', 'kifdm3dugd', 'giz36ul0sl', 'g9s7tu8nxa']","['emotional and historic day but relieved that justice has  been reached for George and his family as well as for all… https://t.co/GiZ36UL0SL', 'We need justice for #GeorgeLloyd https://t.co/g46eSSKuYj', 'We need justice for #GeorgeFloyd 🙏🏼\n\nhttps://t.co/g46eSSKuYj']"
1750,11,1750_j11cfyvlzh_lnsdreamer_98_5bk7iqycag_8stcuga0vo,"['j11cfyvlzh', 'lnsdreamer_98', '5bk7iqycag', '8stcuga0vo', 'vcjlk2yrcm', 'yfwp6dhywi', 'sywuofc475', 'n16ayeqtbl', 'fbm0bqs0ic', 'qeqw0bfm35']","['But on another note: I love that they shot this whole thing in black and white; Also @Zendaya can do no wrong in my… https://t.co/vcJlK2YRcm', '@LnSdreamer_98 I think this is jokers gun.. Quinn’s gun is black and white https://t.co/N16AyeQtBl', '3 y.o I did my 1st and only androgynous shoot with Lance who died by suicide. It remains my most favorite shoot and… https://t.co/5Bk7IQyCAg']"
1751,11,1751_ubr5m554b2_backpackboyzorlando_lost_lose,"['ubr5m554b2', 'backpackboyzorlando', 'lost', 'lose', 'crawl', 'backpack', 'heartless', 'depend', 'boyz', 'sympathy']","['i lost everything i had a year ago thinkin i can depend on niggas', ""Before a nigga walked I had to crawl\nI know how it feel to lose it all\nThat's why I ain't tryna lose it all"", 'How can I lose when I got real niggas behind me? Backpack Boyz BITCH! @backpackboyzorlando @ Los Angeles, California https://t.co/ubR5m554B2']"
1752,11,1752_bald_balding_baldy_ionawkfsjn,"['bald', 'balding', 'baldy', 'ionawkfsjn', 's22ut7vddd', 'bbtiynzakr', 'thingsnottobringintothisyear', '_coreyjones', 'ponytail', 'plethora']","['i love bald fades on a nigga .', 'Is it that I’m  attracted to men with bald heads OR is it that mad niggas over 30 got baldy’s! 🙇🏿\u200d♀️', 'Why do niggas go completely bald down there? I really don’t like that 😒']"
1753,11,1753_loved_culture_wish_kamronn_n,"['loved', 'culture', 'wish', 'kamronn_n', 'cherishes', 'blackculture', 'exploit', 'diet', 'appropriate', 'america']","['I wish they loved black people like they love black culture.', 'I wish America loved black people the way the love black culture.', 'i really wish america loved black people the way they love black culture!']"
1754,11,1754_mvqvd8nttu__handsmedevil_w2whujuluv_tteq9y1ibg,"['mvqvd8nttu', '_handsmedevil', 'w2whujuluv', 'tteq9y1ibg', 'thuggy', 's36vbxzyai', 'r259cwtumh', 'presu', 'phstbyyx29', 'nick_w_estes']","['there are folks passing along inflammatory and false informational about the protests tonight in #LosAngeles, presu… https://t.co/ffvreVL1Yu', '@1cathymoran @Irene2raw @carmyhodgson the blm protestors were not responsible for the state opening up, you can bla… https://t.co/w2whujUlUv', '@CShalby @nick_w_estes @datagraphics the reason the protests were “allowed” to continue (w/law enforcement inciting… https://t.co/s36vbXzYAI']"
1755,11,1755_nurses_hospital_workers_protective,"['nurses', 'hospital', 'workers', 'protective', 'equipment', 'healthcare', 'goodsamaritanmc', 'understaffing', 'aialvomwxg', 'riversidehospca']","['Nurses at @HCAhealthcare’s @RiversideHospCA protest excessive rationing of #PPE https://t.co/1qiapWY5lW… https://t.co/QMuEFcdJO7', 'Nurses at UCI Medical Center held a protest demanding the hospital provide them with personal protective equipment… https://t.co/8VPklLpDH3', ""Nurses in multiple states will protest over a 'lack of preparedness’ and protection for nurses. https://t.co/6I5Duuni8I""]"
1756,11,1756_shamalaharris_unreal_model_nation,"['shamalaharris', 'unreal', 'model', 'nation', 'ca', 'system', 'femalequotient', 'drniiquartelai', 'cvqmwsjqzs', '2qljo33kzo']","['@RealJamesWoods She said CA’s justice system is a model for the nation🙄😂 Unreal #SHAMaLAHarris https://t.co/V9VuCC5Q2c', '@charliekirk11 She said CA’s justice system is a model for the nation🙄😂 Unreal #SHAMaLAHarris https://t.co/pCuZ1Xn1is', '@realDonaldTrump She said CA’s justice system is a model for the nation🙄😂 Unreal #SHAMaLAHarris https://t.co/M8C0drzlrW']"
1757,11,1757_ana_santa_1zwkzz28qt_castawayinlondo,"['ana', 'santa', '1zwkzz28qt', 'castawayinlondo', 'lqz8mf651m', 'w1qbglxigc', 'xsotpxgne2', 'uuy364znpr', 'uhlnujzscg', 'r1y6hkwufm']","['Everyone out in Santa Ana during the protest tonight be safe please, think of your family and families that will be affected by this 😰', 'Something about the Santa Ana protest aint sitting right with me fr....', '@ the protest I’m Santa Ana tonight.']"
1758,11,1758_shark___georgioarmani_jahndough7203_d47clz7dtk,"['shark', '__georgioarmani', 'jahndough7203', 'd47clz7dtk', 'whysharksmatter', 'eielvctkxn', 'epaulette', 'epaulettes', 'j6oot2b01s', 'dakcupvgpo']","['The epaulette shark has two large black spots above the pectoral fins as ornamental epaulettes on a military unifor… https://t.co/J6OoT2b01s', 'Now had it been a great black shark he woulda be caught in the comfort of his own wave, smh', 'Looks like a kids ring w the shark shits gay as hell or it would be 🔥']"
1759,11,1759_travel_china_parts_wuhan,"['travel', 'china', 'parts', 'wuhan', 'allowed', 'rest', 'shut', 'world', 'spdos6x3sh', 'shannonbream']","['@DonaldJTrumpJr China shut down travel from wuhan China to other parts of China, but allowed travel to rest of world', '@VP China shut down travel from wuhan China to other parts of China, but allowed travel to rest of world', '@realDonaldTrump China shut down travel from wuhan China to other parts of China, but allowed travel to rest of world']"
1760,11,1760_parking_dvcvloj3zb_mainl_esds5n4fls,"['parking', 'dvcvloj3zb', 'mainl', 'esds5n4fls', 'wp67hkkbsd', 'olvera', 'lowes', 'valet', 'carts', 'prank']","[""I recommend this parking lot near Olvera St for today's #protest https://t.co/WP67HkKBsD"", '@BillFOXLA @FOXLA There was a ton of people parking in my neighborhood after the protest ended. All walking towards… https://t.co/DVCVLoj3zB', ""FYI: There has been a large presence of people parking in my neighborhood who weren't at the protest earlier. Mainl… https://t.co/Esds5N4Fls""]"
1761,11,1761_anderson_monument_confederate_replace,"['anderson', 'monument', 'confederate', 'replace', 'roanoke', 'boseman', 'chadwick', 'petition', 'memorial', 'city']","['City of Anderson: Petition to replace the Confederate monument in Anderson with a Chadwick Boseman memorial - Sign… https://t.co/8vdwuZyC5c', 'City of Anderson: Petition to replace the Confederate monument in Anderson with a Chadwick Boseman memorial - Sign… https://t.co/5gAhS3XgsD', 'City of Anderson: Petition to replace the Confederate monument in Anderson with a Chadwick Boseman memorial - Sign… https://t.co/eof1muxCA2']"
